,id,latest.academics.program_percentage.agriculture,latest.academics.program_percentage.resources,latest.academics.program_percentage.architecture,latest.academics.program_percentage.ethnic_cultural_gender,latest.academics.program_percentage.communication,latest.academics.program_percentage.communications_technology,latest.academics.program_percentage.computer,latest.academics.program_percentage.personal_culinary,latest.academics.program_percentage.education,latest.academics.program_percentage.engineering,latest.academics.program_percentage.engineering_technology,latest.academics.program_percentage.language,latest.academics.program_percentage.family_consumer_science,latest.academics.program_percentage.legal,latest.academics.program_percentage.english,latest.academics.program_percentage.humanities,latest.academics.program_percentage.library,latest.academics.program_percentage.biological,latest.academics.program_percentage.mathematics,latest.academics.program_percentage.military,latest.academics.program_percentage.multidiscipline,latest.academics.program_percentage.parks_recreation_fitness,latest.academics.program_percentage.philosophy_religious,latest.academics.program_percentage.theology_religious_vocation,latest.academics.program_percentage.physical_science,latest.academics.program_percentage.science_technology,latest.academics.program_percentage.psychology,latest.academics.program_percentage.security_law_enforcement,latest.academics.program_percentage.public_administration_social_service,latest.academics.program_percentage.social_science,latest.academics.program_percentage.construction,latest.academics.program_percentage.mechanic_repair_technology,latest.academics.program_percentage.precision_production,latest.academics.program_percentage.transportation,latest.academics.program_percentage.visual_performing,latest.academics.program_percentage.health,latest.academics.program_percentage.business_marketing,latest.academics.program_percentage.history,latest.academics.program.assoc.agriculture,latest.academics.program.assoc.resources,latest.academics.program.assoc.architecture,latest.academics.program.assoc.ethnic_cultural_gender,latest.academics.program.assoc.communication,latest.academics.program.assoc.communications_technology,latest.academics.program.assoc.computer,latest.academics.program.assoc.personal_culinary,latest.academics.program.assoc.education,latest.academics.program.assoc.engineering,latest.academics.program.assoc.engineering_technology,latest.academics.program.assoc.language,latest.academics.program.assoc.family_consumer_science,latest.academics.program.assoc.legal,latest.academics.program.assoc.english,latest.academics.program.assoc.humanities,latest.academics.program.assoc.library,latest.academics.program.assoc.biological,latest.academics.program.assoc.mathematics,latest.academics.program.assoc.military,latest.academics.program.assoc.multidiscipline,latest.academics.program.assoc.parks_recreation_fitness,latest.academics.program.assoc.philosophy_religious,latest.academics.program.assoc.theology_religious_vocation,latest.academics.program.assoc.physical_science,latest.academics.program.assoc.science_technology,latest.academics.program.assoc.psychology,latest.academics.program.assoc.security_law_enforcement,latest.academics.program.assoc.public_administration_social_service,latest.academics.program.assoc.social_science,latest.academics.program.assoc.construction,latest.academics.program.assoc.mechanic_repair_technology,latest.academics.program.assoc.precision_production,latest.academics.program.assoc.transportation,latest.academics.program.assoc.visual_performing,latest.academics.program.assoc.health,latest.academics.program.assoc.business_marketing,latest.academics.program.assoc.history,latest.academics.program.bachelors.agriculture,latest.academics.program.bachelors.resources,latest.academics.program.bachelors.architecture,latest.academics.program.bachelors.ethnic_cultural_gender,latest.academics.program.bachelors.communication,latest.academics.program.bachelors.communications_technology,latest.academics.program.bachelors.computer,latest.academics.program.bachelors.personal_culinary,latest.academics.program.bachelors.education,latest.academics.program.bachelors.engineering,latest.academics.program.bachelors.engineering_technology,latest.academics.program.bachelors.language,latest.academics.program.bachelors.family_consumer_science,latest.academics.program.bachelors.legal,latest.academics.program.bachelors.english,latest.academics.program.bachelors.humanities,latest.academics.program.bachelors.library,latest.academics.program.bachelors.biological,latest.academics.program.bachelors.mathematics,latest.academics.program.bachelors.military,latest.academics.program.bachelors.multidiscipline,latest.academics.program.bachelors.parks_recreation_fitness,latest.academics.program.bachelors.philosophy_religious,latest.academics.program.bachelors.theology_religious_vocation,latest.academics.program.bachelors.physical_science,latest.academics.program.bachelors.science_technology,latest.academics.program.bachelors.psychology,latest.academics.program.bachelors.security_law_enforcement,latest.academics.program.bachelors.public_administration_social_service,latest.academics.program.bachelors.social_science,latest.academics.program.bachelors.construction,latest.academics.program.bachelors.mechanic_repair_technology,latest.academics.program.bachelors.precision_production,latest.academics.program.bachelors.transportation,latest.academics.program.bachelors.visual_performing,latest.academics.program.bachelors.health,latest.academics.program.bachelors.business_marketing,latest.academics.program.bachelors.history,latest.academics.program.degree_or_certificate.agriculture,latest.academics.program.degree_or_certificate.resources,latest.academics.program.degree_or_certificate.architecture,latest.academics.program.degree_or_certificate.ethnic_cultural_gender,latest.academics.program.degree_or_certificate.communication,latest.academics.program.degree_or_certificate.communications_technology,latest.academics.program.degree_or_certificate.computer,latest.academics.program.degree_or_certificate.personal_culinary,latest.academics.program.degree_or_certificate.education,latest.academics.program.degree_or_certificate.engineering,latest.academics.program.degree_or_certificate.engineering_technology,latest.academics.program.degree_or_certificate.language,latest.academics.program.degree_or_certificate.family_consumer_science,latest.academics.program.degree_or_certificate.legal,latest.academics.program.degree_or_certificate.english,latest.academics.program.degree_or_certificate.humanities,latest.academics.program.degree_or_certificate.library,latest.academics.program.degree_or_certificate.biological,latest.academics.program.degree_or_certificate.mathematics,latest.academics.program.degree_or_certificate.military,latest.academics.program.degree_or_certificate.multidiscipline,latest.academics.program.degree_or_certificate.parks_recreation_fitness,latest.academics.program.degree_or_certificate.philosophy_religious,latest.academics.program.degree_or_certificate.theology_religious_vocation,latest.academics.program.degree_or_certificate.physical_science,latest.academics.program.degree_or_certificate.science_technology,latest.academics.program.degree_or_certificate.psychology,latest.academics.program.degree_or_certificate.security_law_enforcement,latest.academics.program.degree_or_certificate.public_administration_social_service,latest.academics.program.degree_or_certificate.social_science,latest.academics.program.degree_or_certificate.construction,latest.academics.program.degree_or_certificate.mechanic_repair_technology,latest.academics.program.degree_or_certificate.precision_production,latest.academics.program.degree_or_certificate.transportation,latest.academics.program.degree_or_certificate.visual_performing,latest.academics.program.degree_or_certificate.health,latest.academics.program.degree_or_certificate.business_marketing,latest.academics.program.degree_or_certificate.history
37,198561,0.0,0.0,0.0,0.0,0.0278,0.0,0.0385,0.0,0.047,0.0,0.0,0.0064,0.0,0.0,0.0107,0.0,0.0,0.0748,0.0,0.0,0.0043,0.0342,0.0235,0.0,0.0021,0.0,0.1432,0.0684,0.0,0.0192,0.0,0.0,0.0,0.0,0.0214,0.2692,0.2009,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,2,2,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,2,2,0,1,0,0,0,0,1,1,2,1
38,198598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943,0.0,0.0,0.0,0.0189,0.0,0.0252,0.0566,0.0,0.0314,0.0,0.0,0.0,0.1887,0.0,0.0,0.0063,0.0,0.0755,0.0755,0.0,0.0252,0.0,0.0,0.0,0.0,0.0818,0.0881,0.2013,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
39,198613,0.0,0.0101,0.0,0.0067,0.0,0.0,0.0369,0.0,0.0302,0.0,0.0,0.0168,0.0,0.0,0.0638,0.0,0.0,0.0638,0.0067,0.0,0.0336,0.1141,0.0268,0.0,0.0369,0.0,0.0906,0.0537,0.0336,0.0973,0.0,0.0,0.0,0.0,0.0638,0.0168,0.1644,0.0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
40,198677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,198695,0.0,0.0,0.0,0.0,0.1731,0.0,0.0173,0.0,0.054,0.0,0.0,0.0031,0.0,0.0,0.0102,0.0,0.0,0.0652,0.0081,0.0,0.0031,0.0692,0.0051,0.0,0.0112,0.0,0.0479,0.0428,0.0,0.0428,0.0,0.0,0.0,0.0,0.0611,0.0,0.3768,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
42,198756,0.0,0.0,0.0,0.0,0.0746,0.0,0.0526,0.0,0.0,0.0175,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.1272,0.0,0.0,0.0833,0.0965,0.0,0.0,0.0088,0.0,0.057,0.0,0.1053,0.1053,0.0,0.0,0.0,0.0,0.0175,0.0219,0.2237,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,1,2,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,1,2,0,0,0,0,1,1,2,1
43,198808,0.0135,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.1486,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.1757,0.0,0.0,0.0,0.0315,0.0,0.0,0.0,0.0,0.0315,0.1441,0.1036,0.0,0.0,0.0,0.0,0.0,0.0225,0.1712,0.0991,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,0,0,1,1,2,1
44,198835,0.0,0.0031,0.0,0.0,0.0248,0.0,0.0186,0.0,0.0839,0.0,0.0,0.0031,0.0,0.0,0.0217,0.0,0.0,0.0342,0.0093,0.0,0.0,0.1335,0.0093,0.0031,0.0311,0.0,0.0559,0.0124,0.0621,0.0373,0.0,0.0,0.0,0.0,0.0342,0.2112,0.1894,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
45,198862,0.0,0.0,0.0,0.0,0.0,0.0,0.0615,0.0447,0.0056,0.0,0.0,0.0,0.0,0.0,0.0168,0.1285,0.0,0.0894,0.0391,0.0,0.0,0.1117,0.0056,0.0,0.0,0.0,0.067,0.1453,0.0559,0.0223,0.0,0.0,0.0,0.0,0.0056,0.0,0.1899,0.0112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
46,198899,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0633,0.0,0.0,0.0,0.0,0.0,0.0226,0.0,0.0,0.1086,0.0,0.0,0.0,0.0317,0.0226,0.0,0.0136,0.0,0.0679,0.095,0.0995,0.0407,0.0,0.0,0.0,0.0,0.086,0.1312,0.1765,0.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,2,1,1,0,0,0,0,1,1,1,1
