,id,latest.completion.consumer_rate,latest.student.size,latest.student.enrollment.all,latest.student.enrollment.undergrad_12_month,latest.student.enrollment.grad_12_month,latest.student.demographics.race_ethnicity.white,latest.student.demographics.race_ethnicity.black,latest.student.demographics.race_ethnicity.hispanic,latest.student.demographics.race_ethnicity.asian,latest.student.demographics.race_ethnicity.aian,latest.student.demographics.race_ethnicity.nhpi,latest.student.demographics.race_ethnicity.two_or_more,latest.student.demographics.race_ethnicity.non_resident_alien,latest.student.demographics.race_ethnicity.unknown,latest.student.demographics.race_ethnicity.white_non_hispanic,latest.student.demographics.race_ethnicity.black_non_hispanic,latest.student.demographics.race_ethnicity.asian_pacific_islander,latest.student.demographics.race_ethnicity.aian_prior_2009,latest.student.demographics.race_ethnicity.hispanic_prior_2009,latest.student.demographics.race_ethnicity.unknown_2000,latest.student.demographics.race_ethnicity.white_2000,latest.student.demographics.race_ethnicity.black_2000,latest.student.demographics.race_ethnicity.api_2000,latest.student.demographics.race_ethnicity.aian_2000,latest.student.demographics.race_ethnicity.hispanic_2000,latest.student.demographics.non_resident_aliens_2000,latest.student.demographics.age_entry,latest.student.demographics.age_entry_squared,latest.student.demographics.over_23_at_entry,latest.student.demographics.female_share,latest.student.demographics.married,latest.student.demographics.dependent,latest.student.demographics.veteran,latest.student.demographics.first_generation,latest.student.demographics.avg_family_income,latest.student.demographics.median_family_income,latest.student.demographics.avg_family_income_independents,latest.student.demographics.avg_family_income_log,latest.student.demographics.avg_family_income_independents_log,latest.student.demographics.share_white.home_ZIP,latest.student.demographics.share_black.home_ZIP,latest.student.demographics.share_asian.home_ZIP,latest.student.demographics.share_hispanic.home_ZIP,latest.student.demographics.share_bachelors_degree_age25.home_ZIP,latest.student.demographics.share_professional_degree_age25.home_ZIP,latest.student.demographics.share_born_US.home_ZIP,latest.student.demographics.median_hh_income,latest.student.demographics.poverty_rate,latest.student.demographics.unemployment,latest.student.demographics.median_hh_income_log,latest.student.demographics.men,latest.student.demographics.women,latest.student.part_time_share,latest.student.part_time_share_2000,latest.student.share_first.time_full.time,latest.student.retention_rate.four_year.full_time,latest.student.retention_rate.four_year.part_time,latest.student.retention_rate.four_year.full_time_pooled,latest.student.retention_rate.four_year.part_time_pooled,latest.student.retention_rate.lt_four_year.full_time,latest.student.retention_rate.lt_four_year.part_time,latest.student.retention_rate.lt_four_year.full_time_pooled,latest.student.retention_rate.lt_four_year.part_time_pooled,latest.student.retention_rate.cohort.four_year.full_time_pooled,latest.student.retention_rate.cohort.four_year.part_time_pooled,latest.student.retention_rate.cohort.lt_four_year.full_time_pooled,latest.student.retention_rate.cohort.lt_four_year.part_time_pooled,latest.student.retention_rate.pooled_yrs_used.full_time,latest.student.retention_rate.pooled_yrs_used.part_time,latest.student.retention_rate.overall.full_time,latest.student.share_25_older,latest.student.share_lowincome.0_30000,latest.student.share_independent_students,latest.student.share_independent_lowincome.0_30000,latest.student.share_dependent_lowincome.0_300000,latest.student.share_firstgeneration,latest.student.share_middleincome.30001_48000,latest.student.share_middleincome.48001_75000,latest.student.share_highincome.75001_110000,latest.student.share_highincome.110001plus,latest.student.share_dependent_middleincome.300001_48000,latest.student.share_dependent_middleincome.48001_75000,latest.student.share_dependent_highincome.75001_110000,latest.student.share_dependent_highincome.110001plus,latest.student.share_independent_middleincome.30001_48000,latest.student.share_independent_middleincome.48001_75000,latest.student.share_independent_highincome.75001_110000,latest.student.share_independent_highincome.110001plus,latest.student.share_firstgeneration_parents.middleschool,latest.student.share_firstgeneration_parents.highschool,latest.student.share_firstgeneration_parents.somecollege,latest.student.fafsa_sent.2_college_allyrs,latest.student.fafsa_sent.3_college_allyrs,latest.student.fafsa_sent.4_college_allyrs,latest.student.fafsa_sent.5plus_college_allyrs,latest.student.fafsa_sent.overall,latest.student.fafsa_sent.1_college,latest.student.fafsa_sent.2_colleges,latest.student.fafsa_sent.3_college,latest.student.fafsa_sent.4_colleges,latest.student.fafsa_sent.5_or_more_colleges,latest.student.avg_dependent_income.2014dollars,latest.student.avg_independent_income.2014dollars,latest.student.family_income.overall,latest.student.family_income.dependent_students,latest.student.family_income.independent_students,latest.student.valid_dependency_status,latest.student.parents_education_level,latest.student.FAFSA_applications,latest.student.students_with_pell_grant,latest.student.undergrads_with_pell_grant_or_federal_student_loan,latest.student.undergrads_non_degree_seeking,latest.student.grad_students,latest.student.retention_rate_suppressed.four_year.full_time_pooled,latest.student.retention_rate_suppressed.four_year.part_time_pooled,latest.student.retention_rate_suppressed.lt_four_year.full_time_pooled,latest.student.retention_rate_suppressed.lt_four_year.part_time_pooled,latest.student.ftft_undergrads_with_pell_grant_or_federal_student_loan,latest.student.ftft_undergrads_with_pell_grant_or_federal_student_loan_pooled
54,203517,0.5755,20694.0,,25459.0,6882.0,0.7486,0.0912,0.0424,0.0195,0.0015,0.0008,0.0395,0.0304,0.0261,,,,,,,,,,,,,21.0,,0.2199999988079,0.6364963504,0.0499826208,0.8097323601,0.0055613486,0.3594029851,64075.0,50411.0,23844.0,,,90.2099990844726,7.0,0.9200000166893,1.41999995708465,13.3599996566772,6.94999980926513,96.6500015258789,59479.0,6.92000007629394,2.94000005722045,10.0,0.3818,0.6182,0.1659,,0.7835,0.817,0.537,0.8154,0.5133,,,,,8576.0,113.0,,,2.0,2.0,0.817,0.097,0.3196385123,0.1902676399,0.7139203507,0.2269917582,0.3594029851,0.1515467501,0.1655891554,0.173096976,0.1901286062,0.1541037088,0.1846668956,0.2030391484,0.231198489,0.1406649616,0.084398977,0.0456704421,0.0153452685,0.0124626866,0.3469402985,0.6405970149,0.4779283976,0.2656239138,0.1605839416,0.1012860619,,,,,,,73528.0,23844.0,14385.0,11648.0,2737.0,14385.0,13400.0,14385.0,0.5531456378,21351.0,927.0,5201.0,0.8154,0.5133,,,4270.0,8633.0
55,204006,0.133,2275.0,,3146.0,7.0,0.7284,0.0958,0.0488,0.0246,0.0022,0.0,0.0387,0.047,0.0145,,,,,,,,,,,,,20.0,,0.11999999731779,0.541991342,0.032034632,0.8727272727,0.0038095238,0.2286336418,101679.0,79777.0,21981.0,,,89.4700012207031,6.76999998092651,1.72000002861022,1.72000002861022,17.9300003051757,10.3900003433227,95.7600021362304,72182.0,5.07000017166137,2.53999996185302,11.0,0.498,0.502,0.2738,,0.6189,0.5438,0.3623,0.5756,0.3672,,,,,853.0,128.0,,,2.0,2.0,0.5438,0.2024,0.2368831169,0.1272727273,0.7442176871,0.1628968254,0.2286336418,0.1071861472,0.1179220779,0.156017316,0.381991342,0.1061507937,0.1240079365,0.1714285714,0.435515873,0.1142857143,0.0761904762,0.0503401361,0.0149659864,0.0105244057,0.2181092361,0.7713663582,0.6387878788,0.4881385281,0.3797402597,0.2845021645,,,,,,,113302.0,21981.0,5775.0,5040.0,735.0,5775.0,5511.0,5775.0,0.4188744589,2539.0,176.0,,0.5756,0.3672,,,476.0,925.0
56,204015,0.1329,1308.0,,2282.0,1.0,0.6865,0.0382,0.0352,0.0176,0.0031,0.0008,0.042,0.1636,0.013,,,,,,,,,,,,,20.0,,0.11999999731779,0.541991342,0.032034632,0.8727272727,0.0038095238,0.2286336418,101679.0,79777.0,21981.0,,,89.4700012207031,6.76999998092651,1.72000002861022,1.72000002861022,17.9300003051757,10.3900003433227,95.7600021362304,72182.0,5.07000017166137,2.53999996185302,11.0,0.4855,0.5145,0.2263,,0.6221,0.6589,0.3878,0.6615,0.4156,,,,,449.0,77.0,,,2.0,2.0,0.6589,0.1509,0.2368831169,0.1272727273,0.7442176871,0.1628968254,0.2286336418,0.1071861472,0.1179220779,0.156017316,0.381991342,0.1061507937,0.1240079365,0.1714285714,0.435515873,0.1142857143,0.0761904762,0.0503401361,0.0149659864,0.0105244057,0.2181092361,0.7713663582,0.6387878788,0.4881385281,0.3797402597,0.2845021645,,,,,,,113302.0,21981.0,5775.0,5040.0,735.0,5775.0,5511.0,5775.0,0.4188744589,1842.0,332.0,,0.6615,0.4156,,,223.0,475.0
57,204024,0.7932,16418.0,,18113.0,3554.0,0.7526,0.0361,0.0539,0.0252,0.0014,0.0006,0.0404,0.0862,0.0037,,,,,,,,,,,,,20.0,,0.11999999731779,0.541991342,0.032034632,0.8727272727,0.0038095238,0.2286336418,101679.0,79777.0,21981.0,,,89.4700012207031,6.76999998092651,1.72000002861022,1.72000002861022,17.9300003051757,10.3900003433227,95.7600021362304,72182.0,5.07000017166137,2.53999996185302,11.0,0.4921,0.5079,0.0236,,0.9488,0.8821,0.0,0.8875,0.4375,,,,,8193.0,16.0,,,2.0,4.0,0.8821,0.0154,0.2368831169,0.1272727273,0.7442176871,0.1628968254,0.2286336418,0.1071861472,0.1179220779,0.156017316,0.381991342,0.1061507937,0.1240079365,0.1714285714,0.435515873,0.1142857143,0.0761904762,0.0503401361,0.0149659864,0.0105244057,0.2181092361,0.7713663582,0.6387878788,0.4881385281,0.3797402597,0.2845021645,,,,,,,113302.0,21981.0,5775.0,5040.0,735.0,5775.0,5511.0,5775.0,0.4188744589,17246.0,104.0,2358.0,0.8875,,,,4307.0,8232.0
58,204671,0.1562,904.0,,1194.0,10.0,0.7965,0.073,0.0454,0.021,0.0011,0.0011,0.042,0.0,0.0199,,,,,,,,,,,,,20.0,,0.12999999523162,0.5203439089,0.0310002422,0.8761201259,0.0047226931,0.2622386537,80387.0,64713.0,22663.0,,,87.6699981689453,8.05000019073486,1.77999997138977,2.1800000667572,16.7800006866455,8.9399995803833,95.4800033569336,65208.0,6.51000022888183,2.75,11.0,0.4502,0.5498,0.1316,,0.7312,0.4254,0.5,0.4414,0.282,,,,,716.0,39.0,,,2.0,4.0,0.4254,0.0866,0.2722814241,0.1238798741,0.734115347,0.2069799585,0.2622386537,0.1281787358,0.1388956164,0.1747396464,0.2859045774,0.1259156876,0.1487214927,0.1944022115,0.3239806496,0.1441837732,0.0694037146,0.0356793744,0.0166177908,0.0117924528,0.2504462009,0.7377613463,0.6485226447,0.430067813,0.3122426738,0.2303826592,,,,,,,88549.0,22663.0,16516.0,14470.0,2046.0,16516.0,15688.0,16516.0,0.482077985,981.0,84.0,10.0,0.4414,0.282,,,356.0,717.0
59,204796,0.7747,45862.0,,49971.0,16046.0,0.6581,0.0716,0.0506,0.0788,0.0006,0.0005,0.0422,0.0694,0.0282,,,,,,,,,,,,,20.0,,0.12999999523162,0.5203439089,0.0310002422,0.8761201259,0.0047226931,0.2622386537,80387.0,64713.0,22663.0,,,87.6699981689453,8.05000019073486,1.77999997138977,2.1800000667572,16.7800006866455,8.9399995803833,95.4800033569336,65208.0,6.51000022888183,2.75,11.0,0.5058,0.4942,0.0724,,0.6814,0.9381,0.625,0.9395,0.68,,,,,15644.0,25.0,,,2.0,4.0,0.9381,0.0719,0.2722814241,0.1238798741,0.734115347,0.2069799585,0.2622386537,0.1281787358,0.1388956164,0.1747396464,0.2859045774,0.1259156876,0.1487214927,0.1944022115,0.3239806496,0.1441837732,0.0694037146,0.0356793744,0.0166177908,0.0117924528,0.2504462009,0.7377613463,0.6485226447,0.430067813,0.3122426738,0.2303826592,,,,,,,88549.0,22663.0,16516.0,14470.0,2046.0,16516.0,15688.0,16516.0,0.482077985,46818.0,1122.0,14385.0,0.9395,,,,7708.0,15649.0
60,204857,0.654,18752.0,,23910.0,7769.0,0.8107,0.0589,0.0398,0.0155,0.0011,0.0006,0.0371,0.0157,0.0206,,,,,,,,,,,,,23.0,,0.18000000715255,0.634900623,0.1328982498,0.7044645506,0.0065262533,0.3386957545,71770.0,58609.0,42943.0,,,91.870002746582,5.13000011444091,1.12999999523162,1.21000003814697,13.8800001144409,8.0,96.8899993896484,59563.0,7.82000017166137,3.16000008583068,10.0,0.3924,0.6076,0.2193,,0.7472,0.8133,0.2727,0.8144,0.3542,,,,,7628.0,48.0,,,2.0,4.0,0.8133,0.2241,0.269727084,0.2955354494,0.4386449184,0.1988630382,0.3386957545,0.1377929398,0.1873331356,0.1834767131,0.2216701276,0.1278029266,0.1782292873,0.2044425729,0.290662175,0.1616060226,0.209033877,0.1335006274,0.0572145546,0.0134976065,0.325198148,0.6613042455,0.5264016612,0.3086621181,0.1982349451,0.1271136161,,,,,,,83864.0,42943.0,13484.0,9499.0,3985.0,13484.0,12743.0,13484.0,0.5155740136,20989.0,532.0,6430.0,0.8144,0.3542,,,3663.0,7637.0
61,205443,0.3203,2783.0,,4549.0,261.0,0.8502,0.0399,0.0036,0.0072,0.0057,0.0007,0.0201,0.0115,0.0611,,,,,,,,,,,,,21.0,,0.25,0.5309303458,0.0574768631,0.8075986361,0.007793473,0.4326872708,47790.0,34861.0,17745.0,,,94.4899978637695,3.17000007629394,0.37000000476837,0.80000001192092,7.26999998092651,4.19000005722045,98.7200012207031,43961.0,13.3500003814697,4.26999998092651,10.0,0.4506,0.5494,0.1197,,0.7884,0.7414,0.3077,0.7619,0.4783,,,,,773.0,23.0,,,2.0,4.0,0.7414,0.1148,0.4452021432,0.1924013639,0.8151898734,0.3570566948,0.4326872708,0.1378470531,0.1553823673,0.153433999,0.1081344374,0.1574185766,0.1749095296,,,0.0556962025,0.0734177215,,,0.0209533787,0.4117338921,0.5673127292,0.4861178763,0.27423283,0.1709693132,0.1139795421,,,,,,,54948.0,17745.0,2053.0,1658.0,395.0,2053.0,1909.0,2053.0,0.6848514369,3466.0,521.0,181.0,0.7619,,,,772.0,1379.0
62,206084,0.4477,13205.0,,17328.0,4700.0,0.691,0.0972,0.0545,0.0242,0.0012,0.0008,0.043,0.0547,0.0334,,,,,,,,,,,,,21.0,,0.15000000596046,0.5252525253,0.044173074,0.8344640434,0.0058796924,0.3344627299,61779.0,48412.0,25401.0,,,83.0500030517578,12.7799997329711,1.16999995708465,2.99000000953674,13.6999998092651,7.3600001335144,96.0899963378906,60626.0,7.76999998092651,3.24000000953674,10.0,0.5031,0.4969,0.1409,,0.7811,0.7843,0.5366,0.7738,0.4301,,,,,5911.0,93.0,,,2.0,2.0,0.7843,0.1223,0.3348409468,0.1655359566,0.6967213115,0.2630532972,0.3344627299,0.1518166742,0.1567917986,0.1718679331,0.1846826474,0.1555555556,0.1691056911,0.1947606143,0.2175248419,0.1329690346,0.0947176685,0.0564663024,0.0191256831,0.0127460471,0.3217166828,0.6655372701,0.5353535354,0.3285089703,0.2180009046,0.1477461179,,,,,,,68995.0,25401.0,6633.0,5535.0,1098.0,6633.0,6198.0,6633.0,0.5700286447,15568.0,1201.0,3913.0,0.7738,0.4301,,,2984.0,6195.0
63,206604,0.4296,7768.0,,10865.0,3600.0,0.7392,0.1103,0.0384,0.0314,0.0017,0.0008,0.0528,0.0203,0.0051,,,,,,,,,,,,,21.0,,0.20000000298023,0.5595056712,0.0558659218,0.7873709159,0.0035551041,0.3512629475,57827.0,45025.0,22299.0,,,85.7399978637695,10.8100004196167,1.25999999046325,1.41999995708465,13.619999885559,7.94999980926513,96.7900009155273,61970.0,6.55000019073486,2.94000005722045,11.0,0.4535,0.5465,0.188,,0.5959,0.6482,0.3939,0.6304,0.3978,,,,,3141.0,93.0,,,2.0,2.0,0.6482,0.1616,0.3590655155,0.2126290841,0.7324840764,0.2582240378,0.3512629475,0.1511765702,0.165735568,0.1640426612,0.1599796851,0.1563104709,0.1885615997,0.1975919157,0.1993119759,0.1321656051,0.0812101911,0.0398089172,0.0143312102,0.0170815919,0.3341813556,0.6487370525,0.5551041138,0.3174200102,0.2028102252,0.1345860843,,,,,,,67421.0,22299.0,5907.0,4651.0,1256.0,5907.0,5503.0,5907.0,0.5921787709,9371.0,564.0,2604.0,0.6304,0.3978,,,1345.0,3199.0
64,206613,0.1785,1364.0,,2201.0,59.0,0.8878,0.0418,0.0242,0.011,0.0,0.0015,0.0213,0.0088,0.0037,,,,,,,,,,,,,21.0,,0.20000000298023,0.5595056712,0.0558659218,0.7873709159,0.0035551041,0.3512629475,57827.0,45025.0,22299.0,,,85.7399978637695,10.8100004196167,1.25999999046325,1.41999995708465,13.619999885559,7.94999980926513,96.7900009155273,61970.0,6.55000019073486,2.94000005722045,11.0,0.4238,0.5762,0.4076,,0.4179,0.6547,0.125,0.646,0.1944,,,,,452.0,36.0,,,2.0,2.0,0.6547,0.1226,0.3590655155,0.2126290841,0.7324840764,0.2582240378,0.3512629475,0.1511765702,0.165735568,0.1640426612,0.1599796851,0.1563104709,0.1885615997,0.1975919157,0.1993119759,0.1321656051,0.0812101911,0.0398089172,0.0143312102,0.0170815919,0.3341813556,0.6487370525,0.5551041138,0.3174200102,0.2028102252,0.1345860843,,,,,,,67421.0,22299.0,5907.0,4651.0,1256.0,5907.0,5503.0,5907.0,0.5921787709,1648.0,375.0,10.0,0.646,0.1944,,,265.0,470.0
65,206695,0.383,9112.0,,12192.0,1542.0,0.7569,0.0809,0.0444,0.0135,0.0015,0.0002,0.0386,0.0299,0.034,,,,,,,,,,,,,21.0,,0.25,0.5504444444,0.0408888889,0.8404444444,0.0048888889,0.3843734881,52299.0,42139.0,22433.0,,,84.870002746582,12.3199996948242,0.57999998331069,2.24000000953674,11.3999996185302,5.46999979019165,96.75,51307.0,9.19999980926513,3.54999995231628,10.0,0.4585,0.5415,0.1181,,0.7945,0.7626,0.4828,0.7438,0.48,,,,,4173.0,50.0,,,2.0,2.0,0.7626,0.1243,0.3835555556,0.1595555556,0.7437325905,0.3151771549,0.3843734881,0.152,0.18,0.1651111111,0.1193333333,0.1578529878,0.1998942359,0.1893178213,0.1377578001,0.1211699164,0.0752089136,0.0376044568,0.0222841226,0.0089501693,0.3754233188,0.6156265119,0.4668888889,0.236,0.1435555556,0.0926666667,,,,,,,57969.0,22433.0,4500.0,3782.0,718.0,4500.0,4134.0,4500.0,0.6357777778,10938.0,1289.0,1434.0,0.7438,0.48,,,1970.0,4256.0
66,206914,0.2283,3126.0,,4369.0,398.0,0.4702,0.1212,0.1504,0.0186,0.063,0.0038,0.1123,0.025,0.0355,,,,,,,,,,,,,24.0,,0.46000000834465,0.6419947507,0.2241469816,0.5364829396,0.011023622,0.469858156,36734.0,27268.0,26112.0,,,70.4199981689453,14.1000003814697,1.73000001907348,7.92000007629394,12.7399997711181,5.80000019073486,91.8799972534179,45647.0,12.8599996566772,3.75,10.0,0.357,0.643,0.2658,,0.5707,0.668,0.3929,0.6697,0.3809,,,,,548.0,42.0,,,2.0,2.0,0.668,0.3433,0.5202099738,0.4635170604,0.644394111,0.4129158513,0.469858156,0.2020997375,0.137007874,0.0887139108,0.0519685039,0.2113502935,0.1624266145,0.1272015656,0.0861056751,0.1913929785,0.107587769,0.0441676104,0.0124575311,0.0354609929,0.4343971631,0.530141844,0.4388451444,0.2220472441,0.1280839895,0.0734908136,,,,,,,45912.0,26112.0,1905.0,1022.0,883.0,1905.0,1692.0,1905.0,0.8057742782,3816.0,333.0,312.0,0.6697,0.3809,,,535.0,1135.0
67,206941,0.4307,12056.0,,15627.0,1813.0,0.5244,0.0908,0.1345,0.0417,0.0344,0.0015,0.1108,0.0306,0.0312,,,,,,,,,,,,,22.0,,0.25,0.6142122984,0.0926811979,0.7139819245,0.0072656388,0.3719072667,50887.0,35444.0,26637.0,,,77.9400024414062,9.47999954223632,2.11999988555908,4.88999986648559,17.329999923706,8.65999984741211,94.75,54764.0,9.35000038146972,2.97000002861022,10.0,0.3835,0.6165,0.2372,,0.589,0.7176,0.541,0.6822,0.4132,,,,,3656.0,167.0,,,2.0,2.0,0.7176,0.2059,0.4191033138,0.2860180755,0.6710037175,0.3181931,0.3719072667,0.1862484494,0.1490342017,0.1220981747,0.1235158604,0.1978158352,0.1660461653,0.1521469347,0.1657979648,0.1573729864,0.1065675341,0.0470879802,0.0179677819,0.0305864017,0.341320865,0.6280927333,0.5275562644,0.2782208045,0.160198476,0.099237994,,,,,,,60602.0,26637.0,5643.0,4029.0,1614.0,5643.0,5133.0,5643.0,0.6719829878,13339.0,508.0,1568.0,0.6822,0.4132,,,1851.0,3849.0
68,207041,0.4057,2815.0,,3497.0,916.0,0.5172,0.0544,0.0426,0.0053,0.1694,0.0032,0.0281,0.1208,0.059,,,,,,,,,,,,,22.0,,0.30000001192092,0.5875743556,0.1176470588,0.7263714475,,0.4641319943,46230.0,35364.0,23456.0,,,76.8600006103515,4.13000011444091,0.57999998331069,3.75,10.2600002288818,6.15000009536743,97.4800033569336,40365.0,12.8999996185302,3.70000004768371,10.0,0.4167,0.5833,0.1307,,0.6398,0.5958,0.2143,0.6187,0.3243,,,,,910.0,37.0,,,2.0,2.0,0.5958,0.1765,0.4183740912,0.2736285525,0.7198067633,0.304822566,0.4641319943,0.2035690681,0.1764705882,0.1037673496,0.0978189028,0.2256596906,0.2101910828,,,0.1449275362,0.0869565217,,,0.0243902439,0.4397417504,0.5358680057,0.5333773959,0.2524785195,0.1302048909,0.0740251157,,,,,,,54809.0,23456.0,1513.0,1099.0,414.0,1513.0,1394.0,1513.0,0.758096497,2981.0,124.0,669.0,0.6187,0.3243,,,480.0,910.0
69,207209,0.2553,1894.0,,2371.0,243.0,0.0586,0.7392,0.0121,0.0074,0.0148,0.0005,0.0935,0.0238,0.0502,,,,,,,,,,,,,21.0,,0.20000000298023,0.6067961165,0.0319001387,0.8148404993,,0.3640776699,33307.0,25135.0,16829.0,,,51.1699981689453,33.3699989318847,3.24000000953674,10.6899995803833,13.0500001907348,6.6100001335144,90.9499969482422,48169.0,15.0200004577636,4.88999986648559,10.0,0.358,0.642,0.076,,0.8971,0.5491,0.0,0.5673,0.4615,,,,,520.0,52.0,,,2.0,4.0,0.5491,0.1752,0.5755894591,0.1851595007,0.8314606742,0.5174468085,0.3640776699,0.1976421637,0.1199722607,0.0651872399,0.0416088766,0.2229787234,0.1370212766,,,0.0861423221,0.0449438202,,,0.0250809061,0.3389967638,0.6359223301,0.6872399445,0.5,0.3758668516,0.2898751734,,,,,,,37052.0,16829.0,1442.0,1175.0,267.0,1442.0,1236.0,1442.0,0.8404993065,2026.0,,144.0,0.5673,0.4615,,,664.0,1223.0
70,207263,0.443,5646.0,,7479.0,1596.0,0.4812,0.0491,0.0664,0.0228,0.1977,0.0016,0.1546,0.0174,0.0092,,,,,,,,,,,,,24.0,,0.34000000357627,0.6183852434,0.1762927124,0.5833081343,0.0105836105,0.418079096,42668.0,30816.0,29488.0,,,69.9100036621093,5.30000019073486,0.72000002861022,3.75,12.1999998092651,6.21999979019165,96.7399978637695,45641.0,12.4899997711181,3.56999993324279,10.0,0.3634,0.6366,0.2655,,0.4085,0.6611,0.4375,0.6274,0.3589,,,,,1554.0,39.0,,,2.0,2.0,0.6611,0.3466,0.4729361959,0.4166918657,0.6262699565,0.3634007258,0.418079096,0.1899002117,0.151194436,0.106440883,0.0795282734,0.2058061172,0.1752203214,0.1384136858,0.1171591498,0.1676342525,0.1175616836,0.0616835994,0.026850508,0.0315719508,0.3865071452,0.581920904,0.5609313577,0.2633807076,0.1372845479,0.0789234956,,,,,,,52084.0,29488.0,3307.0,1929.0,1378.0,3307.0,3009.0,3307.0,0.730571515,6289.0,358.0,1345.0,0.6274,0.3589,,,717.0,1554.0
71,207306,0.3162,1488.0,,1971.0,324.0,0.6035,0.0665,0.1277,0.0047,0.0827,0.0027,0.0128,0.0081,0.0914,,,,,,,,,,,,,23.0,,0.28000000119209,0.6063249727,0.121046892,0.6979280262,,0.430952381,52747.0,39030.0,32445.0,,,86.5199966430664,4.46000003814697,0.81999999284744,6.01000022888183,12.9899997711181,5.78000020980835,96.1500015258789,45171.0,10.5,3.00999999046325,10.0,0.4032,0.5968,0.1317,,0.6524,0.617,0.5,0.5921,0.3284,,,,,711.0,67.0,,,2.0,4.0,0.617,0.1873,0.3794983642,0.3020719738,0.5884476534,0.2890625,0.430952381,0.1832061069,0.159214831,0.1624863686,0.1155943293,0.1875,0.1921875,0.184375,0.146875,0.1732851986,0.083032491,0.1119133574,0.0433212996,0.0357142857,0.3952380952,0.569047619,0.5136314068,0.2497273719,0.1417666303,0.0894220284,,,,,,,61533.0,32445.0,917.0,640.0,277.0,917.0,840.0,917.0,0.6575790622,1740.0,152.0,193.0,0.5921,0.3284,,,342.0,676.0
72,207342,0.8791,806.0,,970.0,2752.0,0.6067,0.0471,0.1266,0.067,0.0335,0.0,0.0211,0.0025,0.0955,,,,,,,,,,,,,22.0,,0.4699999988079,0.5573545135,0.0934779288,0.7679853368,0.0050404766,0.2836890989,74741.0,50976.0,30998.0,,,77.5699996948242,7.84999990463257,2.28999996185302,5.6100001335144,16.7099990844726,8.43000030517578,93.870002746582,54119.0,9.36999988555908,3.07999992370605,10.0,0.103,0.897,0.0583,,,,,,,,,,,,,,,,,,0.3194,0.3038032687,0.2320146632,0.5997366689,0.2143993636,0.2836890989,0.1588513823,0.1556438063,0.1344127081,0.2472888346,0.1575178998,0.1626889419,0.1539379475,0.3114558473,0.1632653061,0.1323238973,0.0697827518,0.0348913759,0.0247678019,0.2589212971,0.7163109011,0.5539941958,0.3285474263,0.217198717,0.1437299527,,,,,,,87955.0,30998.0,6547.0,5028.0,1519.0,6547.0,6137.0,6547.0,0.5110737742,814.0,,2310.0,,,,,0.0,0.0
73,207351,0.2387,1245.0,,1472.0,,0.4892,0.1036,0.2643,0.008,0.0747,0.0008,0.0177,0.0369,0.0048,,,,,,,,,,,,,22.0,,0.20000000298023,0.4739583333,0.1024305556,0.7604166667,,0.4123314066,52180.0,40463.0,39305.0,,,80.0999984741211,4.30999994277954,0.91000002622604,18.7099990844726,13.9099998474121,5.15000009536743,89.6999969482422,48652.0,10.8100004196167,3.15000009536743,10.0,0.4466,0.5534,0.188,,0.4096,0.445,0.0,0.4602,0.0714,,,,,415.0,14.0,,,2.0,4.0,0.445,0.2111,0.3715277778,0.2395833333,0.5434782609,0.3173515982,0.4123314066,0.1788194444,0.1805555556,0.1510416667,0.1180555556,0.196347032,0.196347032,0.1666666667,0.1232876712,0.1231884058,0.1304347826,0.1014492754,0.1014492754,0.0500963391,0.3622350674,0.5876685934,0.5243055556,0.3055555556,0.1979166667,0.1423611111,,,,,,,56236.0,39305.0,576.0,438.0,138.0,576.0,519.0,576.0,0.7065972222,1241.0,92.0,,0.4602,,,,236.0,470.0
74,207388,0.6081,19782.0,,21688.0,4775.0,0.6792,0.0424,0.0859,0.02,0.0431,0.001,0.1021,0.026,0.0005,,,,,,,,,,,,,21.0,,0.14000000059604,0.5257599543,0.0573712002,0.8291708292,0.0044241473,0.2863196126,69645.0,48983.0,25015.0,,,80.5199966430664,5.96000003814697,1.8400000333786,5.05999994277954,17.0300006866455,8.85000038146972,94.8799972534179,55237.0,9.01000022888183,2.95000004768371,10.0,0.4936,0.5064,0.11,,0.6925,0.8482,0.6903,0.8386,0.6771,,,,,7100.0,1248.0,,,2.0,2.0,0.8482,0.0938,0.3152561724,0.1708291708,0.6833751044,0.2394148021,0.2863196126,0.1626944484,0.1477094334,0.1367204224,0.2376195233,0.165232358,0.1557659208,0.1562822719,0.2833046472,0.1503759398,0.1086048454,0.0417710944,0.0158730159,0.0211864407,0.2651331719,0.7136803874,0.526330812,0.2834308549,0.1721136007,0.1093192522,,,,,,,78840.0,25015.0,7007.0,5810.0,1197.0,7007.0,6608.0,7007.0,0.5641501356,20041.0,541.0,4212.0,0.8386,0.6771,,,3563.0,7100.0
